10S,8H,AH,7D,KH,4H,8C,9H,10D,3S,3C,AS,8S,2S,6D,JC,AD,6C,KS,9D,5C,10C,QD,4D,2H,4S,7C,QC,QS,3D,6S,5D,8D,5H,AC,JS,4C,10H,JD,2C,9S,9C,KD,3H,KC,2D,7H,JH,6H,7S,QH,5S,
JH,2C,7C,10S,3H,JS,6S,AC,8D,3C,4H,4D,5D,2H,7D,10C,KD,4S,4C,9C,2S,8C,QH,AS,8S,KS,7S,5S,8H,KC,QD,7H,AH,KH,3S,10H,QS,JC,QC,JD,6D,10D,5H,9H,3D,AD,5C,6H,6C,9D,2D,9S,
AD,2S,7S,AS,8S,6D,7C,2D,3S,QC,5H,6H,3D,JH,AH,8D,10H,9H,6S,KH,KC,KS,2H,QH,7D,9S,KD,JD,QD,2C,4H,JC,9C,7H,QS,10D,AC,8H,JS,3H,5S,4S,4C,6C,10C,4D,10S,5C,8C,9D,5D,3C,
AS,QD,3S,2D,10H,4C,5D,QC,2S,4S,9H,JC,7D,8H,9C,2H,10D,QS,JD,6C,9D,5C,7H,6H,QH,KS,3H,KH,7S,10C,2C,7C,6S,9S,10S,5S,6D,AC,KC,8S,JS,KD,3C,AH,4H,8D,JH,4D,3D,AD,8C,5H,
10S,JS,AS,JD,JC,10D,KD,9H,2S,9D,7H,3H,4C,2C,8S,QC,4S,3C,AC,QD,9C,JH,4D,7D,AD,2H,6S,KS,8D,KH,8H,8C,QS,5S,KC,3D,2D,6H,5H,7C,5D,6C,7S,10C,QH,9S,AH,4H,3S,10H,6D,5C,
10H,9S,6S,JC,3H,2C,KD,9D,8C,3C,8S,KS,10C,9C,5D,3D,7D,4D,AC,KC,9H,10S,2H,2S,KH,5C,4H,QH,JD,JH,4C,3S,6D,JS,5S,6H,2D,10D,5H,QD,6C,AD,QC,AH,8D,AS,8H,7S,4S,7C,7H,QS,
KD,7C,9H,JD,8H,6C,2H,3C,KS,QC,8C,8S,KC,2S,10H,10D,AC,3H,4D,6D,AH,7S,9C,KH,4C,9S,6S,AD,3D,QD,8D,JC,5H,9D,QH,JS,QS,7H,3S,6H,10S,4S,2C,AS,5S,5D,5C,7D,4H,JH,2D,10C,
JD,7S,9S,8H,10S,QS,KC,9D,7H,4C,3H,3C,JS,KD,3D,2H,9C,6H,QC,JC,2D,5H,QD,5S,4S,KS,10C,3S,6C,7C,5C,JH,6S,KH,4H,5D,2S,7D,2C,8C,8S,10D,10H,AC,AS,8D,9H,AD,QH,6D,4D,AH,
9S,AC,7H,QS,10C,8H,KH,JC,3C,2S,JD,5S,6C,7S,6H,8S,7D,5H,AH,6S,9H,4C,QH,2C,KC,4D,3S,KS,QC,8D,3H,6D,AD,2H,QD,10H,AS,10S,5C,KD,5D,4H,2D,JS,7C,8C,3D,9D,JH,4S,9C,10D,
10H,10C,JS,6S,KC,AH,9H,2D,8D,JD,3H,8S,AD,9S,3D,5H,9C,AS,QD,QC,9D,7H,7D,KD,2H,10D,6D,2S,JC,6H,AC,4S,5D,JH,4C,QH,KS,2C,5S,8H,3C,7C,6C,5C,KH,4H,7S,QS,10S,8C,4D,3S,
9C,10D,AD,8H,JD,AH,5C,2H,3H,2D,7C,9D,10C,8S,JC,10S,6S,4C,QS,7D,7S,5D,KD,6D,JH,KC,2C,QD,QH,2S,9S,5S,3S,10H,JS,8C,4H,5H,KS,6H,AS,6C,QC,9H,4D,8D,7H,KH,3D,4S,3C,AC,
7D,2H,QD,10D,3H,9S,KC,6S,2S,8H,5H,9H,5S,AS,8D,4S,5C,4C,9D,10C,AC,JH,2C,3S,JC,KS,7S,10H,4H,9C,3C,JS,7C,AH,KH,3D,2D,QS,KD,QH,QC,8S,7H,10S,6C,5D,AD,6H,4D,JD,8C,6D,
AS,9H,7S,5H,QD,QS,2C,KH,KD,QC,4H,9D,JD,9C,2S,6D,3H,6H,8D,4C,QH,JS,10D,3D,3S,9S,JH,6C,7H,AC,2H,8S,10S,7D,3C,10C,2D,8H,AH,KS,5C,8C,KC,10H,AD,4S,6S,5D,JC,5S,4D,7C,
4H,JD,6D,2C,6H,4C,4D,9D,10D,2D,3S,6S,9C,2S,9S,5D,10S,8C,7C,8D,7S,QH,7H,JC,6C,QC,2H,AC,KC,8S,KD,JH,4S,5C,KH,JS,10C,KS,9H,AS,AH,QS,QD,8H,AD,5S,3D,5H,3C,10H,7D,3H,
KH,7H,7D,6C,4H,3H,5D,3S,QD,6S,8S,QS,7C,KD,9S,3D,JH,4C,9C,AH,8H,QC,2C,3C,AC,9H,10D,6H,8D,AD,JD,8C,10C,7S,4S,5H,10S,KS,QH,4D,10H,6D,5C,5S,AS,2S,JS,JC,2H,2D,KC,9D,
JD,2D,5D,QD,QC,5C,9D,8C,AC,7C,3S,10C,3C,5S,10S,4H,6H,KH,8D,4C,AH,3D,9S,9H,9C,QH,2C,7D,10H,JH,5H,7S,QS,JC,10D,KC,2S,7H,4S,2H,AD,JS,6S,6C,6D,AS,KD,3H,KS,4D,8H,8S,
10C,JH,10S,5S,4C,QS,8H,2H,JS,4H,10H,JC,KS,2S,4S,3D,KD,JD,7H,8C,9H,9C,3H,9S,2C,5C,QD,5D,10D,8S,AC,AS,QC,8D,9D,7C,KC,3S,6H,KH,QH,6D,6C,3C,5H,4D,6S,AD,AH,7D,2D,7S,
KD,8D,QH,AS,KS,8H,3H,QD,8C,7C,KC,4C,9D,10S,AC,6D,4S,9C,5H,JH,2C,10C,10H,6C,5D,JD,AH,10D,9S,5S,5C,3D,6S,2S,2D,JC,KH,QS,2H,7S,9H,QC,3C,JS,AD,7D,8S,4D,6H,4H,3S,7H,
2D,7D,9D,4C,AS,8C,QD,10S,KS,10D,4H,QC,KC,6C,KD,6S,QH,5D,9S,JD,3D,10H,7S,JC,9H,6H,AH,KH,6D,AD,2H,5C,3H,7H,8H,4S,7C,2C,8S,JH,10C,5S,JS,3C,9C,3S,QS,4D,2S,AC,8D,5H,
4C,7H,9D,8H,JH,8D,QH,4D,QD,10S,8C,6D,6C,2S,KS,2C,QS,JD,4S,3C,8S,5C,10H,5D,KD,KH,AS,5S,3H,JS,9H,AD,3D,AC,10D,7C,10C,9C,KC,JC,3S,7D,7S,5H,2H,6H,AH,6S,4H,9S,QC,2D,
2S,4D,8S,10C,7S,2D,JS,3H,3S,AD,7C,AC,5D,6D,9D,QD,4C,7H,AS,QS,KS,2H,KH,7D,8C,JC,AH,10S,QC,3D,9H,6S,KD,10D,9S,6H,5S,6C,8H,5C,4H,3C,8D,JD,9C,5H,2C,4S,KC,10H,QH,JH,
4D,6D,10C,KS,7S,KH,8D,8H,4H,KD,6S,QH,AS,6C,3D,3C,2H,10H,4S,9S,AC,6H,5D,7H,2S,2D,JH,AH,3H,QS,9D,AD,9H,JD,5S,9C,JS,KC,7C,10D,4C,10S,7D,2C,5H,QD,JC,QC,5C,8C,8S,3S,
JD,KD,6D,JS,AH,7H,AC,6H,6C,2H,9D,QS,AS,8H,3S,10D,JH,QC,4D,9H,2C,QD,8D,7S,4S,4C,3C,7C,8C,AD,8S,10H,5C,2D,10S,3D,5D,KH,7D,JC,9C,4H,KC,QH,KS,3H,6S,5H,2S,10C,5S,9S,
7S,QH,AD,4H,AC,8H,9D,3D,2C,JC,8S,6H,3C,6S,2H,QD,10S,QC,7H,10H,9S,KS,KH,6D,3H,9H,5S,AH,10C,4C,2D,4S,JS,8D,QS,JD,AS,5H,8C,3S,7D,4D,9C,2S,5C,7C,5D,6C,KC,KD,JH,10D,
8D,3S,5S,6C,10S,9D,KS,3H,KH,3C,7D,AS,KC,QS,5C,5D,AD,7C,2S,5H,9H,JH,8C,9C,8S,2D,KD,4H,7H,10H,6D,10D,AC,4C,2H,AH,QH,6S,JD,QC,8H,2C,6H,3D,10C,7S,QD,JS,4D,9S,JC,4S,
10C,9D,7D,7H,AS,QC,AH,9H,QH,6D,7S,9C,KC,KD,QD,4H,5C,2H,8S,6C,JS,4C,2C,10H,JH,8C,5S,2S,3C,3H,7C,AC,JC,9S,4D,AD,8D,2D,KH,QS,6H,JD,5D,3S,10S,8H,4S,10D,5H,6S,KS,3D,
7D,8C,AD,8D,2H,5S,10H,7H,JC,8S,QC,KC,KD,5C,4D,QH,9D,AH,3C,KS,QS,2D,2S,3H,AC,10C,9H,4S,QD,5H,3D,2C,JH,8H,JS,6D,10S,JD,7C,5D,6H,10D,6S,AS,4C,KH,3S,9S,6C,4H,9C,7S,
2H,7C,7H,5C,QH,KC,KS,6S,3D,3C,2S,6D,QC,5H,9D,8D,10D,8H,4H,AS,AD,AC,KH,8C,QD,7D,3H,10H,JD,2C,QS,JH,6C,10S,4D,8S,5D,5S,KD,2D,JC,9S,6H,4C,7S,9C,4S,3S,JS,9H,10C,AH,
6S,QD,9S,7H,QH,QC,2C,9C,4D,JC,JH,KH,7C,8D,AC,5H,4H,7S,3H,AD,JS,7D,KD,2H,4C,5C,6H,QS,3S,10D,KS,6C,2S,4S,10H,8S,10C,8H,2D,8C,5D,3D,JD,9D,AS,KC,9H,10S,6D,AH,5S,3C,
QD,AC,JD,8S,7D,8H,QS,6S,9H,QH,JH,9S,10D,QC,8C,KH,6C,9D,JS,JC,4H,2D,5D,3S,KS,2S,3C,4D,8D,AH,10C,4S,AD,3D,7H,AS,6D,KD,5H,7C,KC,3H,7S,10S,2C,5S,9C,6H,5C,10H,4C,2H,
KC,AH,7H,3S,3D,2S,7S,10D,JH,JC,QS,JD,10C,6H,AS,10H,QD,9C,6D,QC,10S,9S,2H,4D,9D,3H,6C,5C,4H,2D,AC,8S,KS,7C,7D,5H,3C,8H,5D,KD,4S,9H,4C,8C,6S,AD,QH,KH,8D,5S,JS,2C,
QD,5C,10S,8S,6S,2H,4D,7D,QH,9C,JD,QC,KH,7S,3D,6C,6D,6H,8D,JS,KS,9H,AH,JH,5D,8C,9S,KC,8H,4C,7C,AD,2D,QS,2S,5S,3H,KD,4H,2C,10H,AS,JC,10C,3C,10D,AC,3S,4S,7H,9D,5H,
10S,JD,4H,6S,KH,7C,8H,9S,JC,8D,KS,QH,3D,2D,8S,3C,KC,2C,6C,9H,KD,10C,5D,3H,7H,9D,JH,5S,4C,QD,5H,QC,10H,2S,4D,3S,4S,7S,QS,AS,6H,JS,2H,5C,AD,6D,7D,8C,10D,AC,AH,9C,
2C,KD,5D,10C,4H,QS,AS,3S,10S,JC,5S,6S,KH,JH,10H,5H,4D,6D,KC,AH,7D,5C,JS,QC,9D,2S,8S,4C,6H,QD,2H,3D,4S,9H,QH,7C,AD,3C,6C,JD,7S,8C,8H,10D,8D,2D,KS,3H,AC,9C,7H,9S,
KS,10S,KH,7D,JH,2D,6D,10D,9S,QS,2S,7C,2H,7H,QC,10H,4S,5H,10C,AD,4H,9H,KC,4D,8S,7S,QD,8D,5C,JS,3S,5D,8H,3C,3D,4C,9D,5S,2C,QH,3H,JD,AH,8C,6C,9C,AS,JC,KD,AC,6H,6S,
QS,QC,4H,2S,8C,JD,10C,9D,2D,2C,9S,KS,6H,JC,6D,7D,10D,9C,6S,3S,5D,3H,AC,7H,5H,7C,3D,7S,10H,8H,4C,JH,8D,AS,KC,5S,3C,AH,10S,9H,8S,QD,JS,KH,4D,5C,KD,AD,QH,6C,4S,2H,
QS,3C,5D,4H,6S,5S,9S,JD,9D,7H,6H,10D,7C,JH,AD,2S,KS,AS,3D,5H,QD,4C,KD,4S,8C,10C,AC,9C,2D,KH,QC,8D,6D,2H,8H,QH,7D,4D,10H,JS,KC,5C,9H,AH,8S,2C,3S,6C,10S,3H,JC,7S,
AS,KD,JH,10C,2H,8S,KS,6D,4C,QH,9H,KC,JS,QC,KH,6S,10S,3H,AD,4D,4S,9C,AC,8H,2D,5H,QS,JD,2C,QD,10D,3D,8C,7C,5D,3S,5C,JC,8D,3C,7S,AH,7D,6H,7H,2S,4H,10H,9D,6C,9S,5S,
7S,8C,6H,8H,3S,7D,2D,10D,JC,9C,JH,10S,4H,4D,4S,5D,KC,3H,QS,3D,4C,8D,8S,JS,9H,QH,2H,AH,6D,KS,QC,7H,10C,5C,KD,AS,3C,6S,6C,5H,QD,10H,9S,5S,7C,9D,2S,AD,JD,KH,AC,2C,
3S,QH,2C,AH,7S,9S,2S,6H,KH,5H,6S,6C,5C,8S,2D,9C,KC,10H,4D,KS,7D,4S,8C,9H,7H,8H,8D,5D,JH,KD,AC,4H,JC,5S,10D,3C,2H,3H,10S,9D,JD,AD,QS,AS,3D,4C,7C,6D,10C,JS,QD,QC,
9C,6H,5D,5C,7H,7S,QS,10C,8D,7D,9H,4H,3D,9D,AS,JH,5S,10D,9S,6S,JC,JS,KH,2D,3C,KD,AC,2C,10S,AH,8H,4S,3S,6D,4C,2S,8S,AD,6C,JD,KS,QH,10H,4D,QC,5H,2H,3H,KC,7C,QD,8C,
AH,6D,AD,10H,2D,2H,6S,6H,KD,4D,3D,10C,4H,7D,9S,8C,9D,10S,6C,9C,3S,2C,JC,KS,8D,QS,3H,5C,JD,7H,9H,JS,2S,8H,QC,5S,QH,5H,7C,4C,8S,JH,AS,3C,KC,KH,10D,QD,5D,7S,4S,AC,
8S,JS,AC,3D,10S,4H,5D,KC,2D,7S,9H,9D,AD,6C,2C,QC,8C,7D,5S,JD,8H,5C,JH,4S,QS,KD,JC,3S,2S,7C,KS,7H,9C,6S,8D,AS,3C,10D,KH,4C,10C,2H,6H,5H,4D,10H,6D,QH,9S,AH,3H,QD,
4C,KD,QH,4H,5S,6D,6H,JC,JD,9S,2D,3D,JH,9H,9C,5D,5H,AS,7D,6C,AD,2H,8H,4S,8C,10S,9D,4D,2S,7H,6S,10C,KS,QS,3C,10D,AH,AC,5C,10H,3S,8S,KH,QD,7C,QC,KC,3H,JS,8D,7S,2C,
9C,10D,7H,7D,4S,5S,7S,6D,4H,AC,5D,QD,JH,AS,8H,4D,JD,2H,7C,AH,6S,KD,JC,QS,9H,2S,KC,5H,4C,6H,AD,3D,3S,KH,JS,QC,10H,9S,KS,8D,QH,10C,6C,9D,5C,2D,8C,3H,10S,8S,3C,2C,
4D,2C,AH,KC,10D,4S,JD,3D,5C,5S,5D,KS,10C,6C,10H,QH,9H,7C,JC,7S,6S,7H,2D,QD,9S,JS,QC,8S,KD,JH,3C,2H,AC,4H,2S,9C,3S,9D,10S,KH,7D,8C,4C,8D,QS,5H,6H,6D,AD,AS,3H,8H,
6S,5C,8S,2H,AD,QH,QS,JH,4D,7S,KD,3D,6D,AS,KS,8C,9D,9H,5D,5S,KH,QD,JD,KC,2C,7D,4C,6H,8H,3S,10S,7C,AH,4H,3C,QC,3H,2S,9S,5H,AC,4S,10H,10D,7H,10C,JS,2D,9C,8D,JC,6C,
JH,4D,5D,10S,AC,9H,9S,QS,8H,2D,3C,3D,QD,3S,5S,3H,9D,6H,4C,QH,KH,JS,JC,8C,8D,KD,7D,2C,5H,8S,AD,2S,4S,AH,QC,10H,7H,7S,KS,6S,JD,10D,6C,10C,6D,AS,9C,4H,2H,7C,5C,KC,
9H,4H,10S,QS,4S,5H,9D,4C,4D,KC,8D,JS,7D,JD,6D,JC,KH,10C,5C,5D,JH,6C,3S,6H,AC,8S,8C,5S,QD,QC,6S,KS,2C,9S,7C,2H,2D,KD,3C,10H,2S,7H,AH,9C,AD,7S,AS,8H,3D,3H,QH,10D,
3D,2S,8H,AH,9S,10C,JD,AS,QD,QC,9H,AC,2C,10S,QH,10H,KH,4C,3H,6D,8D,JH,9C,3C,5C,4S,5S,AD,6H,8S,JS,KD,4H,6C,2H,KS,5D,4D,2D,8C,5H,6S,7H,7D,KC,3S,7S,9D,JC,QS,10D,7C,
5H,7D,6H,6D,JD,3D,QS,6C,3S,2H,AS,8H,QD,10S,5C,9C,AD,KS,10H,KD,5S,2S,4D,AH,3C,JH,KH,7H,QC,JS,2D,4C,JC,KC,8C,7S,10C,4S,2C,6S,8S,QH,9S,9H,AC,5D,9D,7C,3H,4H,8D,10D,
KD,QC,3S,6C,3D,4D,9H,3C,2S,8H,10S,AH,AD,5C,7H,JD,9C,7D,5D,8S,JS,4C,JC,5S,10C,2D,2H,KC,4H,4S,9S,8D,8C,JH,AS,3H,QS,5H,AC,2C,6D,6H,6S,7S,KH,9D,10D,QH,7C,QD,KS,10H,
4D,QD,JC,5S,8D,QH,7D,10D,9D,2H,5D,AS,4H,KD,KC,AD,8H,7S,4C,10S,10H,9S,QS,6H,3S,AH,6D,2S,4S,7C,8C,9C,2C,KH,2D,JH,9H,10C,6S,5C,JD,3D,7H,QC,JS,6C,3C,8S,AC,5H,3H,KS,
8D,5C,10D,7H,QH,7C,JC,9C,2D,5H,AD,9D,6C,4D,3C,JS,3D,AH,6H,2S,JD,QD,4H,JH,8C,4S,3H,AC,AS,KH,3S,2H,8H,9S,7D,KD,6D,2C,10C,QC,KC,7S,5D,10S,4C,10H,KS,QS,9H,8S,5S,6S,
10D,4C,10C,KC,5H,3D,3C,AS,8S,9C,QD,AH,5C,KD,9D,6C,QH,KS,4S,6D,QS,7C,3S,2H,2C,6H,9S,9H,7S,7D,10H,KH,5S,3H,2D,4D,8H,4H,QC,2S,JC,AD,10S,JD,JH,8D,8C,7H,5D,JS,6S,AC,
QD,7H,7D,10S,KC,QH,9C,2C,JS,8D,KH,6S,2D,10C,3S,AH,QS,6D,8C,10D,JC,6H,8H,10H,5S,5H,KS,QC,4S,9S,4D,4C,3D,2H,9D,2S,3C,8S,3H,JD,7S,AS,6C,KD,AC,5D,9H,5C,7C,JH,AD,4H,
KH,QC,KC,KS,QS,9S,8C,6S,AH,5H,5S,6C,7C,10D,8H,9D,10C,9C,6H,2S,3C,8S,QD,2C,2H,4C,KD,AD,4S,7H,8D,AS,3D,3H,5C,QH,JC,10S,6D,JS,AC,2D,4H,9H,JH,10H,7D,JD,4D,3S,7S,5D,
6C,QC,KC,7C,KS,JC,5H,QD,7S,9C,7D,2C,JS,AH,8C,5D,KD,10C,2S,6D,2D,9S,KH,5C,6H,7H,QS,6S,5S,4D,8D,QH,3H,2H,4C,9H,AD,8S,4S,8H,10S,AS,AC,JD,10D,3S,9D,10H,4H,JH,3D,3C,
2D,6D,4H,AC,AH,10H,7D,AS,8S,9D,2S,3C,7H,8C,3H,3S,KH,AD,2H,5C,4D,QH,10S,5S,KC,10C,9C,8H,10D,8D,7C,6H,6S,JH,JD,5D,6C,4S,QC,9H,5H,7S,4C,3D,JS,QS,9S,2C,JC,KS,QD,KD,
9C,6C,JH,5C,5S,3H,2C,9H,4D,KC,4H,8S,7C,QD,AS,8H,4S,5H,AH,6S,8D,2H,5D,3C,7D,10S,4C,JS,6H,9S,AD,KD,10D,QS,QH,AC,10C,JC,3S,2S,7H,3D,10H,KS,7S,QC,6D,JD,8C,2D,9D,KH,
9S,9C,AD,5C,6D,7S,5H,10H,JH,KC,AC,7C,8S,2C,6S,2H,8D,3H,4S,4H,JC,4C,10D,3S,10S,3C,8H,5D,8C,QS,3D,JD,2D,10C,KD,KH,7D,AH,7H,QC,6H,AS,4D,KS,QD,9H,QH,2S,6C,5S,9D,JS,
QC,7S,2C,10H,JS,4S,JD,KC,6S,AC,5H,9H,10D,7C,7D,AS,KD,9S,3D,4C,AH,9C,10S,9D,5S,8C,5D,QH,8S,QD,JC,3H,KS,2H,5C,10C,2S,AD,8H,8D,4D,2D,6H,3S,4H,7H,KH,JH,6C,QS,3C,6D,
4C,QS,10S,7S,KD,AC,AD,KS,8C,10D,7D,9D,QC,3S,9C,2C,5S,AS,4D,QH,JC,7H,JD,2H,2S,6C,2D,5C,9S,3C,3H,8D,9H,6H,QD,4H,JS,10H,3D,7C,8H,5H,4S,8S,10C,KH,KC,AH,JH,5D,6S,6D,
2H,KD,7C,JD,QS,10D,6H,3C,QC,JS,10S,3D,4D,5D,8C,8D,QD,9H,KS,6C,2S,QH,3S,KC,2D,9D,4H,AD,AH,5S,3H,7H,7D,JC,8S,4S,2C,KH,AS,7S,10C,9S,AC,6S,5H,9C,5C,4C,6D,JH,8H,10H,
2C,JD,4S,QC,7D,9H,5S,6H,JH,9C,7H,2S,5C,AD,KC,JC,AS,5D,2D,6D,5H,QH,4C,3D,9D,6C,QD,KS,8S,3C,10C,3S,10S,7C,AC,8C,2H,3H,4D,7S,KH,8H,KD,AH,6S,8D,10D,QS,10H,JS,9S,4H,
4H,7D,8C,2D,2C,8S,2S,5H,3H,9D,2H,9S,5S,5D,AS,8D,QD,6H,7S,KH,AC,10C,7C,KC,6C,JC,10S,10D,JD,AD,7H,9H,JS,JH,QS,6S,4S,KS,9C,KD,8H,10H,QH,5C,4C,6D,4D,AH,3C,QC,3D,3S,
9S,AC,8H,2D,3S,9C,10D,3C,QS,6H,2S,10S,KH,JD,3H,7C,4H,8D,6S,5D,4S,QC,KS,2C,4C,7S,AH,5S,AD,KC,2H,JS,3D,QH,9H,10C,AS,10H,9D,5H,JC,7D,4D,6C,QD,7H,KD,6D,JH,8S,8C,5C,
3H,AS,3S,JD,4S,9S,KD,AD,5H,8D,9H,7C,5S,10H,10D,AC,7H,JH,AH,3C,2S,10S,QD,4D,8S,4H,9D,KC,7D,5D,6S,3D,4C,8H,8C,9C,2D,QH,2C,6D,QS,KH,6C,KS,5C,10C,QC,JS,7S,6H,JC,2H,
3H,6S,AD,4S,AH,KH,JS,4H,5C,9D,9H,8H,5S,KS,2C,10H,5H,9C,4D,8S,10S,QC,JD,JC,3S,JH,2H,5D,7H,3D,10C,KC,10D,AC,QH,6D,8D,QD,3C,2S,9S,8C,AS,7C,2D,6C,6H,KD,7S,QS,7D,4C,
6S,9C,2C,QC,7D,6H,10S,KD,4S,4C,8C,QS,4D,8S,5H,QH,AC,6D,7C,5S,3C,AH,JS,9H,KS,2H,AS,JC,5D,2S,KH,3H,10D,3D,JD,10H,5C,6C,2D,9D,KC,7S,AD,8D,9S,3S,QD,4H,7H,JH,8H,10C,
AH,7S,9D,QH,KC,8S,KH,8H,9C,AC,AD,4D,7C,JS,10H,7H,5C,10D,10C,QC,JH,AS,9H,JC,KS,7D,10S,KD,6D,8D,2C,4S,QS,3H,6H,2S,8C,4H,2D,3D,3S,9S,5D,4C,5H,QD,2H,JD,3C,5S,6C,6S,
2C,3C,8D,5H,KC,9C,5D,JC,AH,QD,5C,2D,QC,7H,AD,10C,3H,7C,9D,JS,QH,5S,9S,6C,JD,6H,3D,6D,8S,6S,2H,AC,KS,8C,4C,KD,8H,7S,3S,4S,10S,4H,2S,QS,9H,AS,4D,KH,JH,7D,10D,10H,
3D,4D,3H,3S,9C,QH,8D,KS,9H,5H,JS,3C,9S,QD,10C,7S,10H,6H,AD,10S,4H,4S,8H,2H,5D,6S,JD,10D,JC,KH,AH,5C,AC,8C,4C,JH,2S,6C,QS,8S,7H,6D,KD,7D,9D,2D,QC,AS,5S,2C,KC,7C,
3C,3H,5H,9H,6H,7S,9S,10S,10C,2D,8D,AD,7H,QD,2S,QS,2H,9D,5C,AC,6S,JS,KD,6C,JH,JC,2C,5D,10H,QC,3S,4H,7D,10D,KH,4D,9C,5S,AS,8C,QH,4S,3D,8H,KS,AH,7C,6D,8S,JD,KC,4C,
KH,4D,9S,4H,3C,6D,QD,10C,AH,4S,JS,5D,JH,6S,3H,KD,2D,9C,7D,5H,10H,QH,JD,QC,3S,9D,QS,KS,8D,5C,10S,3D,8S,2S,AD,8C,6H,AC,7H,2C,4C,6C,KC,7C,9H,7S,AS,8H,10D,5S,2H,JC,
AH,9C,AC,4D,KH,4H,5S,9S,QD,6C,8H,2S,9H,5D,QH,8C,2D,3C,QC,8S,10D,AD,3H,10H,JS,JD,JH,KD,10C,10S,9D,3D,QS,6S,7C,8D,7H,KS,AS,JC,7S,4S,KC,5H,6H,2H,4C,7D,2C,6D,5C,3S,
8D,6C,3S,10C,3D,6S,QH,JC,10D,QS,6H,2D,3H,2C,5S,QC,7D,AD,4D,7H,2S,8S,JS,AS,5C,9D,KC,8H,9S,KS,4H,KH,10H,7S,9C,JH,5D,7C,QD,8C,5H,6D,9H,AH,4C,3C,4S,AC,2H,JD,10S,KD,
2C,7C,9C,JS,KH,2S,3S,8S,9S,AC,10H,KC,3C,10S,6S,10D,2H,10C,QD,JD,7S,9D,5S,QS,3H,3D,KS,4H,QH,6D,AH,AD,AS,8C,JH,5C,QC,8D,6C,5H,5D,4C,KD,6H,7D,9H,7H,8H,2D,JC,4D,4S,
9S,2H,5H,QD,6C,3S,6S,7C,8C,4D,5S,7S,9D,3D,9C,QC,JH,AC,2C,3H,JS,KC,4C,QS,QH,8S,8D,3C,JD,10D,KD,5D,4S,AS,8H,4H,2D,5C,10C,7D,6H,AD,KH,9H,JC,7H,2S,6D,KS,10H,10S,AH,
5C,8C,7H,6C,JS,2D,6S,8S,3H,10H,QC,AS,6H,5D,JH,KS,AH,QS,9S,JD,AD,8H,9C,5H,10C,2S,KD,2C,AC,7D,4D,7C,4S,4H,4C,8D,9H,9D,QH,10S,6D,KC,7S,5S,3S,2H,KH,3D,JC,10D,QD,3C,
9D,6S,7C,QC,QH,10D,2D,AD,QD,AS,6H,5C,10C,8S,AC,3C,9S,KD,9C,2C,7D,JD,4D,5D,9H,JS,QS,JH,10H,8H,10S,AH,7H,KH,4C,3H,JC,7S,8D,2H,5H,3D,KC,KS,3S,6C,6D,4S,8C,4H,2S,5S,
3D,2S,5D,AD,JS,3C,7D,10S,8D,7S,JC,AS,9H,JD,4S,QD,9C,AH,QS,JH,5C,3H,5H,2H,10D,8H,10H,10C,QC,7H,6C,KH,3S,9S,8C,6S,QH,KS,9D,7C,6H,8S,AC,4D,4C,5S,4H,2C,2D,6D,KD,KC,
2S,KC,4D,10S,7C,10D,6H,9D,10C,JD,4S,3H,6S,6D,9C,9H,AD,AH,9S,QH,8H,2H,2D,8D,JS,QS,8C,QC,7D,3C,KD,KS,3S,2C,QD,5S,5C,JH,KH,JC,10H,7S,4H,3D,5D,AC,6C,5H,8S,AS,7H,4C,
5C,10C,QH,4D,3S,KH,KD,10S,10H,AC,KC,5D,8H,3H,2D,QD,6D,7D,10D,4H,4S,JS,KS,7S,7C,8S,3D,7H,8C,5H,JH,2H,5S,AH,9S,4C,JC,QS,AS,3C,2S,2C,9D,6H,6C,AD,8D,6S,QC,9H,JD,9C,
5C,KH,10C,QH,10H,2S,QC,6S,KD,9D,3S,7D,KC,JC,4C,2H,4D,7H,AC,8D,AH,5S,7C,JH,JD,6C,8H,3H,8C,6H,4S,6D,10S,5D,KS,3D,2D,10D,9H,3C,QS,AS,8S,9C,9S,QD,2C,4H,7S,5H,AD,JS,
9C,KS,10H,2S,JH,9S,7D,KD,KC,3D,4H,JD,3H,10C,7C,6H,6S,JS,4D,8C,3S,AC,3C,5D,4C,10D,KH,9H,10S,4S,QS,QH,2C,8H,2H,JC,AH,6C,AS,2D,8S,7S,6D,QD,5C,AD,5S,9D,8D,7H,5H,QC,
KC,KS,8C,KD,10C,3S,4C,AC,JS,4D,3D,QS,JC,10S,7H,3H,JH,JD,AH,KH,2H,7S,3C,8H,9S,QD,9C,6H,4S,5H,2C,AS,8S,6C,9D,QC,AD,8D,2D,6S,10H,QH,10D,7C,9H,5C,7D,5D,4H,5S,6D,2S,
5S,3H,7C,6C,9S,10D,4D,JS,6S,7S,JD,AD,QH,KH,KS,2D,5D,5C,10S,3D,10C,9D,2S,8C,3C,QC,4S,4H,5H,6D,3S,JC,8D,7D,QS,2C,10H,KC,QD,9H,AS,2H,KD,4C,8H,7H,8S,AC,AH,9C,JH,6H,
7H,KS,9S,QC,QS,7S,9H,10S,JS,KH,8C,5H,9C,10C,6D,7C,6C,5D,7D,2C,5C,AH,8H,AC,3H,JC,2H,4C,4S,KD,3C,QH,2D,2S,4H,8D,KC,10H,JD,AS,AD,JH,8S,6S,4D,6H,3S,9D,10D,3D,5S,QD,
